item_code_raw,item_code,official_description,official_unit,is_deleted
451E0872,451E0872,"24"" Steel Water Main",Ft,false
451E0958,451E0958,"8"" PVC Restrained Joint Sewer Main",Ft,false
451E0960,451E0960,"10"" PVC Restrained Joint Sewer Main",Ft,false
451E0962,451E0962,"12"" PVC Restrained Joint Sewer Main",Ft,false
451E0964,451E0964,"14"" PVC Restrained Joint Sewer Main",Ft,false
451E0965,451E0965,"15"" PVC Restrained Joint Sewer Main",Ft,false
451E1004,451E1004,"4"" PVC Sewer Pipe",Ft,false
451E1006,451E1006,"6"" PVC Sewer Pipe",Ft,false
451E1008,451E1008,"8"" PVC Sewer Pipe",Ft,false
451E1010,451E1010,"10"" PVC Sewer Pipe",Ft,false
451E1012,451E1012,"12"" PVC Sewer Pipe",Ft,false
451E1014,451E1014,"14"" PVC Sewer Pipe",Ft,false
451E1015,451E1015,"15"" PVC Sewer Pipe",Ft,false
451E1016,451E1016,"16"" PVC Sewer Pipe",Ft,false
451E1018,451E1018,"18"" PVC Sewer Pipe",Ft,false
451E1021,451E1021,"21"" PVC Sewer Pipe",Ft,false
451E1024,451E1024,"24"" PVC Sewer Pipe",Ft,false
451E1054,451E1054,"4"" Ductile Iron Sewer Pipe",Ft,false
451E1056,451E1056,"6"" Ductile Iron Sewer Pipe",Ft,false
451E1058,451E1058,"8"" Ductile Iron Sewer Pipe",Ft,false
451E1060,451E1060,"10"" Ductile Iron Sewer Pipe",Ft,false
451E1066,451E1066,"16"" Ductile Iron Sewer Pipe",Ft,false
451E1086,451E1086,16” Ductile Iron Restrained Joint Sewer Pipe,Ft,false
451E1102,451E1102,"2"" PVC Force Main",Ft,false
451E1103,451E1103,"3"" PVC Force Main",Ft,false
451E1104,451E1104,"4"" PVC Force Main",Ft,false
451E1106,451E1106,"6"" PVC Force Main",Ft,false
451E1108,451E1108,"8"" PVC Force Main",Ft,false
451E1110,451E1110,"10"" PVC Force Main",Ft,false
451E1204,451E1204,"4"" Sewer Service",Ft,false
451E1206,451E1206,"6"" Sewer Service",Ft,false
451E1254,451E1254,"4"" Sewer Service Riser Pipe",Ft,false
451E1256,451E1256,"6"" Sewer Service Riser Pipe",Ft,false
451E1257,451E1257,"6"" Sewer Service Riser Pipe",Each,false
451E1275,451E1275,"1"" Water Service",Each,false
451E1277,451E1277,"1.5"" Water Service",Each,false
451E1278,451E1278,"2"" Water Service",Each,false
451E1283,451E1283,"4"" Water Service",Each,false
451E1302,451E1302,"1"" Water Service Bypass",Ft,false
451E1304,451E1304,"1.25"" Water Service Bypass",Ft,false
451E1306,451E1306,"1.5"" Water Service Bypass",Ft,false
451E1308,451E1308,"2"" Water Service Bypass",Ft,false
451E1310,451E1310,"4"" Water Service Bypass",Ft,false
451E1400,451E1400,"6"" Pig Launch Assembly",Each,false
451E1500,451E1500,Sanitary Sewer Service Cleanout,Each,false
451E1504,451E1504,"4"" Sanitary Sewer Service Cleanout",Each,false
451E1506,451E1506,"6"" Sanitary Sewer Service Cleanout",Each,false
451E1508,451E1508,"8"" Sanitary Sewer Service Cleanout",Each,false
451E1550,451E1550,Sanitary Sewer Video Inspection,Ft,false
451E1600,451E1600,Lift Station,Each,false
451E2000,451E2000,Pipe Wye,Each,false
451E2006,451E2006,"6""x4"" Pipe Wye",Each,false
451E2007,451E2007,"6""x6"" Pipe Wye",Each,false
451E2012,451E2012,"8""x4"" Pipe Wye",Each,false
451E2013,451E2013,"8""x6"" Pipe Wye",Each,false
451E2014,451E2014,"8""x8"" Pipe Wye",Each,false
451E2020,451E2020,"10""x4"" Pipe Wye",Each,false
451E2021,451E2021,"10""x6"" Pipe Wye",Each,false
451E2022,451E2022,"10""x8"" Pipe Wye",Each,false
451E2030,451E2030,"12""x4"" Pipe Wye",Each,false
451E2031,451E2031,"12""x6"" Pipe Wye",Each,false
451E2032,451E2032,"12""x8"" Pipe Wye",Each,false
451E2033,451E2033,"12""x10"" Pipe Wye",Each,false
451E2040,451E2040,"15""x4"" Pipe Wye",Each,false
451E2041,451E2041,"15""x6"" Pipe Wye",Each,false
451E2042,451E2042,"15""x8"" Pipe Wye",Each,false
451E2050,451E2050,"16""x4"" Pipe Wye",Each,false
451E2051,451E2051,"16""x6"" Pipe Wye",Each,false
451E2052,451E2052,"16""x8"" Pipe Wye",Each,false
451E2060,451E2060,"18""x4"" Pipe Wye",Each,false
451E2061,451E2061,"18""x6"" Pipe Wye",Each,false
451E2062,451E2062,"18""x8"" Pipe Wye",Each,false
451E2100,451E2100,Pipe Double Wye,Each,false
451E2200,451E2200,Pipe Tee,Each,false
451E2204,451E2204,"4""x3"" Pipe Tee",Each,false
451E2205,451E2205,"4""x4"" Pipe Tee",Each,false
451E2206,451E2206,"6""x4"" Pipe Tee",Each,false
451E2207,451E2207,"6""x6"" Pipe Tee",Each,false
451E2212,451E2212,"8""x4"" Pipe Tee",Each,false
451E2213,451E2213,"8""x6"" Pipe Tee",Each,false
451E2214,451E2214,"8""x8"" Pipe Tee",Each,false
451E2219,451E2219,"10""x3"" Pipe Tee",Each,false
451E2220,451E2220,"10""x4"" Pipe Tee",Each,false
451E2221,451E2221,"10""x6"" Pipe Tee",Each,false
451E2222,451E2222,"10""x8"" Pipe Tee",Each,false
451E2223,451E2223,"10""x10"" Pipe Tee",Each,false
451E2230,451E2230,"12""x4"" Pipe Tee",Each,false
451E2231,451E2231,"12""x6"" Pipe Tee",Each,false
451E2232,451E2232,"12""x8"" Pipe Tee",Each,false
451E2233,451E2233,"12""x10"" Pipe Tee",Each,false
451E2234,451E2234,"12""x12"" Pipe Tee",Each,false
451E2239,451E2239,"14""x3"" Pipe Tee",Each,false
451E2240,451E2240,"14""x4"" Pipe Tee",Each,false
451E2241,451E2241,"14""x6"" Pipe Tee",Each,false
451E2242,451E2242,"14""x8"" Pipe Tee",Each,false
451E2243,451E2243,"14""x10"" Pipe Tee",Each,false
451E2245,451E2245,"14""x14"" Pipe Tee",Each,false
451E2250,451E2250,"16""x4"" Pipe Tee",Each,false
451E2251,451E2251,"16""x6"" Pipe Tee",Each,false
451E2252,451E2252,"16""x8"" Pipe Tee",Each,false
451E2253,451E2253,"16""x10"" Pipe Tee",Each,false
451E2254,451E2254,"16""x12"" Pipe Tee",Each,false
451E2255,451E2255,"16""x14"" Pipe Tee",Each,false
451E2256,451E2256,"16""x16"" Pipe Tee",Each,false
451E2270,451E2270,"20""x4"" Pipe Tee",Each,false
451E2271,451E2271,"20""x6"" Pipe Tee",Each,false
451E2272,451E2272,"20""x8"" Pipe Tee",Each,false
451E2273,451E2273,"20""x10"" Pipe Tee",Each,false
451E2274,451E2274,"20""x12"" Pipe Tee",Each,false
451E2275,451E2275,"20""x14"" Pipe Tee",Each,false
451E2276,451E2276,"20""x16"" Pipe Tee",Each,false
451E2277,451E2277,"20""x18"" Pipe Tee",Each,false
451E2278,451E2278,"20""x20"" Pipe Tee",Each,false
451E2280,451E2280,"24""x6"" Pipe Tee",Each,false
451E2281,451E2281,"24""x8"" Pipe Tee",Each,false
451E2282,451E2282,"24""x10"" Pipe Tee",Each,false
451E2283,451E2283,"24""x12"" Pipe Tee",Each,false
451E2285,451E2285,"24""x16"" Pipe Tee",Each,false
451E2287,451E2287,"24""x20"" Pipe Tee",Each,false
451E2289,451E2289,"24""x24"" Pipe Tee",Each,false
451E2290,451E2290,"30""x6"" Pipe Tee",Each,false
451E2291,451E2291,"30""x8"" Pipe Tee",Each,false
451E2297,451E2297,"30""x20"" Pipe Tee",Each,false
451E2298,451E2298,"30""x24"" Pipe Tee",Each,false
451E2299,451E2299,"30""x30"" Pipe Tee",Each,false
451E2300,451E2300,Pipe Cross,Each,false
451E2304,451E2304,"4""x4"" Pipe Cross",Each,false
451E2306,451E2306,"6""x4"" Pipe Cross",Each,false
451E2307,451E2307,"6""x6"" Pipe Cross",Each,false
451E2312,451E2312,"8""x4"" Pipe Cross",Each,false
451E2313,451E2313,"8""x6"" Pipe Cross",Each,false
451E2314,451E2314,"8""x8"" Pipe Cross",Each,false
451E2320,451E2320,"10""x4"" Pipe Cross",Each,false
451E2321,451E2321,"10""x6"" Pipe Cross",Each,false
451E2322,451E2322,"10""x8"" Pipe Cross",Each,false
451E2323,451E2323,"10""x10"" Pipe Cross",Each,false
451E2330,451E2330,"12""x4"" Pipe Cross",Each,false
451E2331,451E2331,"12""x6"" Pipe Cross",Each,false
451E2332,451E2332,"12""x8"" Pipe Cross",Each,false
451E2333,451E2333,"12""x10"" Pipe Cross",Each,false
451E2334,451E2334,"12""x12"" Pipe Cross",Each,false
451E2341,451E2341,"14""x6"" Pipe Cross",Each,false
451E2343,451E2343,"14""x10"" Pipe Cross",Each,false
451E2344,451E2344,"14""x12"" Pipe Cross",Each,false
451E2345,451E2345,"14""x14"" Pipe Cross",Each,false
451E2350,451E2350,"16""x8"" Pipe Cross",Each,false
451E2352,451E2352,"16""x12"" Pipe Cross",Each,false
451E2356,451E2356,"16""x16"" Pipe Cross",Each,false
451E2373,451E2373,"20""x10"" Pipe Cross",Each,false
451E2374,451E2374,"20""x12"" Pipe Cross",Each,false
451E2376,451E2376,"20""x16"" Pipe Cross",Each,false
451E2378,451E2378,"20""x20"" Pipe Cross",Each,false
451E2381,451E2381,"24""x8"" Pipe Cross",Each,false
451E2382,451E2382,"24""x10"" Pipe Cross",Each,false
451E2383,451E2383,"24""x12"" Pipe Cross",Each,false
451E2385,451E2385,"24""x16"" Pipe Cross",Each,false
451E2391,451E2391,"30""x8"" Pipe Cross",Each,false
451E2393,451E2393,"30""x12"" Pipe Cross",Each,false
451E2396,451E2396,"30""x24"" Pipe Cross",Each,false
451E2399,451E2399,"30""x30"" Pipe Cross",Each,false
451E2400,451E2400,Pipe Reducer,Each,false
451E2402,451E2402,"4""x2"" Pipe Reducer",Each,false
451E2403,451E2403,"4""x3"" Pipe Reducer",Each,false
451E2406,451E2406,"6""x4"" Pipe Reducer",Each,false
451E2411,451E2411,"8""x2"" Pipe Reducer",Each,false
451E2412,451E2412,"8""x4"" Pipe Reducer",Each,false
451E2413,451E2413,"8""x6"" Pipe Reducer",Each,false
451E2420,451E2420,"10""x4"" Pipe Reducer",Each,false
451E2421,451E2421,"10""x6"" Pipe Reducer",Each,false
451E2422,451E2422,"10""x8"" Pipe Reducer",Each,false
451E2430,451E2430,"12""x4"" Pipe Reducer",Each,false
451E2431,451E2431,"12""x6"" Pipe Reducer",Each,false
451E2432,451E2432,"12""x8"" Pipe Reducer",Each,false
451E2433,451E2433,"12""x10"" Pipe Reducer",Each,false
451E2440,451E2440,"14""x4"" Pipe Reducer",Each,false
451E2441,451E2441,"14""x6"" Pipe Reducer",Each,false
451E2443,451E2443,"14""x10"" Pipe Reducer",Each,false
451E2444,451E2444,"14""x12"" Pipe Reducer",Each,false
451E2451,451E2451,"16""x6"" Pipe Reducer",Each,false
451E2452,451E2452,"16""x8"" Pipe Reducer",Each,false
451E2453,451E2453,"16""x10"" Pipe Reducer",Each,false
451E2454,451E2454,"16""x12"" Pipe Reducer",Each,false
451E2455,451E2455,"16""x14"" Pipe Reducer",Each,false
451E2464,451E2464,"18""x12"" Pipe Reducer",Each,false
451E2468,451E2468,"18""x16"" Pipe Reducer",Each,false
451E2471,451E2471,"20""x6"" Pipe Reducer",Each,false
451E2473,451E2473,"20""x10"" Pipe Reducer",Each,false
451E2474,451E2474,"20""x12"" Pipe Reducer",Each,false
451E2476,451E2476,"20""x16"" Pipe Reducer",Each,false
451E2477,451E2477,"20""x18"" Pipe Reducer",Each,false
451E2480,451E2480,"24""x6"" Pipe Reducer",Each,false
451E2482,451E2482,"24""x12"" Pipe Reducer",Each,false
451E2483,451E2483,"24""x16"" Pipe Reducer",Each,false
451E2485,451E2485,"24""x18"" Pipe Reducer",Each,false
451E2487,451E2487,"24""x20"" Pipe Reducer",Each,false
451E2491,451E2491,"30""x6"" Pipe Reducer",Each,false
451E2494,451E2494,"30""x12"" Pipe Reducer",Each,false
451E2497,451E2497,"30""x20"" Pipe Reducer",Each,false
451E2498,451E2498,"30""x24"" Pipe Reducer",Each,false
451E2499,451E2499,"30""x16"" Pipe Reducer",Each,false
451E2500,451E2500,Tapping Saddle,Each,false
451E2550,451E2550,Smith Tap,Each,false
451E2560,451E2560,"4"" Sewer Tap",Each,false
451E2600,451E2600,Tapping Wye,Each,false
451E2700,451E2700,Tapping Tee,Each,false
451E2708,451E2708,"6""x3"" Tapping Tee",Each,false
451E2711,451E2711,"6""x6"" Tapping Tee",Each,false
451E2726,451E2726,"12""x4"" Tapping Tee",Each,false
451E2728,451E2728,"12""x6"" Tapping Tee",Each,false
451E2730,451E2730,"12""x8"" Tapping Tee",Each,false
451E2734,451E2734,"12""x12"" Tapping Tee",Each,false
451E2743,451E2743,"14""x8"" Tapping Tee",Each,false
451E2750,451E2750,"16""x8"" Tapping Tee",Each,false
451E2754,451E2754,"16""x12"" Tapping Tee",Each,false
451E2764,451E2764,"18""x12"" Tapping Tee",Each,false
451E2791,451E2791,"30""x8"" Tapping Tee",Each,false
451E2793,451E2793,"30""x12"" Tapping Tee",Each,false
451E2795,451E2795,"30""x16"" Tapping Tee",Each,false
451E2800,451E2800,"0.75"" Corporation Stop with Tapping Saddle",Each,false
451E2802,451E2802,"1"" Corporation Stop with Tapping Saddle",Each,false
451E2804,451E2804,"1.25"" Corporation Stop with Tapping Saddle",Each,false
451E2806,451E2806,"1.5"" Corporation Stop with Tapping Saddle",Each,false
451E2808,451E2808,"2"" Corporation Stop with Tapping Saddle",Each,false
451E2810,451E2810,"3"" Corporation Stop with Tapping Saddle",Each,false
451E2814,451E2814,"4"" Corporation Stop with Tapping Saddle",Each,false
451E2900,451E2900,"0.75"" Curb Stop with Box",Each,false
451E2902,451E2902,"1"" Curb Stop with Box",Each,false
451E2904,451E2904,"1.25"" Curb Stop with Box",Each,false
451E2906,451E2906,"1.5"" Curb Stop with Box",Each,false
451E2908,451E2908,"2"" Curb Stop with Box",Each,false
451E2910,451E2910,"3"" Curb Stop with Box",Each,false
451E2914,451E2914,"4"" Curb Stop with Box",Each,false
451E2999,451E2999,"0.75"" Pipe Bend",Each,false
451E3000,451E3000,"1"" Pipe Bend",Each,false
451E3002,451E3002,"1.5"" Pipe Bend",Each,false
451E3003,451E3003,"2"" Pipe Bend",Each,false
451E3004,451E3004,"4"" Pipe Bend",Each,false
451E3006,451E3006,"6"" Pipe Bend",Each,false
451E3008,451E3008,"8"" Pipe Bend",Each,false
451E3010,451E3010,"10"" Pipe Bend",Each,false
451E3012,451E3012,"12"" Pipe Bend",Each,false
451E3014,451E3014,"14"" Pipe Bend",Each,false
451E3015,451E3015,"15"" Pipe Bend",Each,false
451E3016,451E3016,"16"" Pipe Bend",Each,false
451E3018,451E3018,"18"" Pipe Bend",Each,false
451E3020,451E3020,"20"" Pipe Bend",Each,false
451E3024,451E3024,"24"" Pipe Bend",Each,false
451E3030,451E3030,"30"" Pipe Bend",Each,false
451E3036,451E3036,"36"" Pipe Bend",Each,false
451E3103,451E3103,"3"" Pipe Cap",Each,false
451E3104,451E3104,"4"" Pipe Cap",Each,false
451E3106,451E3106,"6"" Pipe Cap",Each,false
451E3108,451E3108,"8"" Pipe Cap",Each,false
451E3110,451E3110,"10"" Pipe Cap",Each,false
451E3112,451E3112,"12"" Pipe Cap",Each,false
451E3114,451E3114,"14"" Pipe Cap",Each,false
451E3115,451E3115,"15"" Pipe Cap",Each,false
451E3116,451E3116,"16"" Pipe Cap",Each,false
451E3118,451E3118,"18"" Pipe Cap",Each,false
451E3120,451E3120,"20"" Pipe Cap",Each,false
451E3121,451E3121,"21"" Pipe Cap",Each,false
451E3124,451E3124,"24"" Pipe Cap",Each,false
451E3130,451E3130,"30"" Pipe Cap",Each,false
451E3136,451E3136,"36"" Pipe Cap",Each,false
451E3148,451E3148,"48"" Pipe Cap",Each,false
451E3199,451E3199,"0.75"" Pipe Coupling",Each,false
451E3200,451E3200,"1"" Pipe Coupling",Each,false
451E3201,451E3201,"1.25"" Pipe Coupling",Each,false
451E3202,451E3202,"1.5"" Pipe Coupling",Each,false
451E3203,451E3203,"2"" Pipe Coupling",Each,false
451E3204,451E3204,"4"" Pipe Coupling",Each,false
451E3206,451E3206,"6"" Pipe Coupling",Each,false
451E3208,451E3208,"8"" Pipe Coupling",Each,false
451E3210,451E3210,"10"" Pipe Coupling",Each,false
451E3212,451E3212,"12"" Pipe Coupling",Each,false
451E3214,451E3214,"14"" Pipe Coupling",Each,false
451E3215,451E3215,"15"" Pipe Coupling",Each,false
451E3216,451E3216,"16"" Pipe Coupling",Each,false
451E3218,451E3218,"18"" Pipe Coupling",Each,false
451E3220,451E3220,"20"" Pipe Coupling",Each,false
451E3221,451E3221,"21"" Pipe Coupling",Each,false
451E3224,451E3224,"24"" Pipe Coupling",Each,false
451E3230,451E3230,"30"" Pipe Coupling",Each,false
451E3236,451E3236,"36"" Pipe Coupling",Each,false
451E3299,451E3299,"0.75"" Pipe Transition Coupling",Each,false
451E3300,451E3300,"1"" Pipe Transition Coupling",Each,false
451E3304,451E3304,"4"" Pipe Transition Coupling",Each,false
451E3306,451E3306,"6"" Pipe Transition Coupling",Each,false
451E3308,451E3308,"8"" Pipe Transition Coupling",Each,false
451E3310,451E3310,"10"" Pipe Transition Coupling",Each,false
451E3312,451E3312,"12"" Pipe Transition Coupling",Each,false
451E3314,451E3314,"14"" Pipe Transition Coupling",Each,false
451E3316,451E3316,"16"" Pipe Transition Coupling",Each,false
451E3320,451E3320,"20"" Pipe Transition Coupling",Each,false
451E3324,451E3324,"24"" Pipe Transition Coupling",Each,false
451E3330,451E3330,"30"" Pipe Transition Coupling",Each,false
451E3336,451E3336,"36"" Pipe Transition Coupling",Each,false
451E3402,451E3402,"1"" Pipe Plug",Each,false
451E3404,451E3404,"1.25"" Pipe Plug",Each,false
451E3406,451E3406,"1.5"" Pipe Plug",Each,false
451E3408,451E3408,"2"" Pipe Plug",Each,false
451E3410,451E3410,"4"" Pipe Plug",Each,false
451E3412,451E3412,"6"" Pipe Plug",Each,false
451E3414,451E3414,"8"" Pipe Plug",Each,false
451E3450,451E3450,"10"" Pipe Plug",Each,false
451E3452,451E3452,"12"" Pipe Plug",Each,false
451E3454,451E3454,"14"" Pipe Plug",Each,false
451E3455,451E3455,"15"" Pipe Plug",Each,false
451E3456,451E3456,"16"" Pipe Plug",Each,false
451E3458,451E3458,"18"" Pipe Plug",Each,false
451E3460,451E3460,"20"" Pipe Plug",Each,false
451E3461,451E3461,"21"" Pipe Plug",Each,false
451E3464,451E3464,"24"" Pipe Plug",Each,false
451E3470,451E3470,"30"" Pipe Plug",Each,false
451E3476,451E3476,"36"" Pipe Plug",Each,false
451E3488,451E3488,"48"" Pipe Plug",Each,false
451E3504,451E3504,"4"" Retainer Gland",Each,false
451E3506,451E3506,"6"" Retainer Gland",Each,false
451E3508,451E3508,"8"" Retainer Gland",Each,false
451E3510,451E3510,"10"" Retainer Gland",Each,false
451E3512,451E3512,"12"" Retainer Gland",Each,false
451E3514,451E3514,"14"" Retainer Gland",Each,false
451E3516,451E3516,"16"" Retainer Gland",Each,false
451E3520,451E3520,"20"" Retainer Gland",Each,false
451E3524,451E3524,"24"" Retainer Gland",Each,false
451E3530,451E3530,"30"" Retainer Gland",Each,false
451E3536,451E3536,"36"" Retainer Gland",Each,false
451E3604,451E3604,"4"" Pipe Sleeve",Each,false
451E3606,451E3606,"6"" Pipe Sleeve",Each,false
451E3608,451E3608,"8"" Pipe Sleeve",Each,false
451E3610,451E3610,"10"" Pipe Sleeve",Each,false
451E3612,451E3612,"12"" Pipe Sleeve",Each,false
451E3614,451E3614,"14"" Pipe Sleeve",Each,false
451E3616,451E3616,"16"" Pipe Sleeve",Each,false
451E3620,451E3620,"20"" Pipe Sleeve",Each,false
451E3624,451E3624,"24"" Pipe Sleeve",Each,false
451E3630,451E3630,"30"" Pipe Sleeve",Each,false
451E3636,451E3636,"36"" Pipe Sleeve",Each,false
451E3704,451E3704,"4"" Oversize Pipe Sleeve",Each,false
451E3706,451E3706,"6"" Oversize Pipe Sleeve",Each,false
451E3708,451E3708,"8"" Oversize Pipe Sleeve",Each,false
451E3710,451E3710,"10"" Oversize Pipe Sleeve",Each,false
451E3712,451E3712,"12"" Oversize Pipe Sleeve",Each,false
451E3714,451E3714,"14"" Oversize Pipe Sleeve",Each,false
451E3716,451E3716,"16"" Oversize Pipe Sleeve",Each,false
451E3720,451E3720,"20"" Oversize Pipe Sleeve",Each,false
451E3724,451E3724,"24"" Oversize Pipe Sleeve",Each,false
451E3730,451E3730,"30"" Oversize Pipe Sleeve",Each,false
451E3736,451E3736,"36"" Oversize Pipe Sleeve",Each,false
451E3901,451E3901,"1"" Air Release Valve Assembly",Each,false
451E3902,451E3902,"2"" Air Release Valve Assembly",Each,false
451E3903,451E3903,"3"" Air Release Valve Assembly",Each,false
451E3904,451E3904,"4"" Air Release Valve Assembly",Each,false
451E4002,451E4002,"1"" Backflow Preventor",Each,false
451E4004,451E4004,"1.25"" Backflow Preventor",Each,false
451E4006,451E4006,"1.5"" Backflow Preventor",Each,false
451E4008,451E4008,"2"" Backflow Preventor",Each,false
451E4010,451E4010,"4"" Backflow Preventor",Each,false
451E4012,451E4012,"6"" Backflow Preventor",Each,false
451E4014,451E4014,"8"" Backflow Preventor",Each,false
451E4016,451E4016,"10"" Backflow Preventor",Each,false
451E4051,451E4051,"1"" Air Vacuum Valve Assembly",LS,false
451E4053,451E4053,"3"" Air Vacuum Valve Assembly",LS,false
451E4054,451E4054,"4"" Air Vacuum Valve Assembly",LS,false
451E4112,451E4112,"12"" Butterfly Valve with Box",Each,false
451E4114,451E4114,"14"" Butterfly Valve with Box",Each,false
451E4116,451E4116,"16"" Butterfly Valve with Box",Each,false
451E4118,451E4118,"18"" Butterfly Valve with Box",Each,false
451E4120,451E4120,"20"" Butterfly Valve with Box",Each,false
451E4124,451E4124,"24"" Butterfly Valve with Box",Each,false
451E4130,451E4130,"30"" Butterfly Valve with Box",Each,false
451E4136,451E4136,"36"" Butterfly Valve with Box",Each,false
451E4203,451E4203,"3"" Gate Valve with Box",Each,false
451E4204,451E4204,"4"" Gate Valve with Box",Each,false
451E4206,451E4206,"6"" Gate Valve with Box",Each,false
451E4208,451E4208,"8"" Gate Valve with Box",Each,false
451E4210,451E4210,"10"" Gate Valve with Box",Each,false
