contract_project_id,contract_id,project_number,project_name,work_type,county_region,route,location,project_award_amount
ia_idot_20240220_07_0636_100_project_1,ia_idot_20240220_07_0636_100,BRFN-063-6(100)--39-07,Cedar River 0.2 mi N of US 218 in Waterloo (NB),BRIDGE REHABILITATION,BLACK HAWK,U.S. 63,Cedar River 0.2 mi N of US 218 in Waterloo (NB),1045364.75
ia_idot_20240220_08_0301_709_project_1,ia_idot_20240220_08_0301_709,MP-030-1(709)137--76-08,IA 17 Interchange Ramp Tapers,HMA RESURFACING WITH MILLING,BOONE,U.S. 30,IA 17 Interchange Ramp Tapers,215635.96
ia_idot_20240220_08_c008_092_project_1,ia_idot_20240220_08_c008_092,FM-C008(92)--55-08,Various FM Routes in Boone County,GRANULAR SURFACING OF ROADWAY,BOONE,VARIOUS ROUTES,Various FM Routes in Boone County,1103982.5
ia_idot_20240220_09_2188_124_b_project_1,ia_idot_20240220_09_2188_124_b,NHSX-218-8(124)--3H-09,Cedar River in Janesville to IA 116 in Waverly,GRADING,BREMER,U.S. 218,Cedar River in Janesville to IA 116 in Waverly,8038328.15
ia_idot_20240220_09_2188_124_b_project_2,ia_idot_20240220_09_2188_124_b,NHSX-218-8(134)--3H-09,260th St Interchange,BRIDGE NEW - PPCB,BREMER,U.S. 218,260th St Interchange,2102844.89
ia_idot_20240220_13_c013_106_project_1,ia_idot_20240220_13_c013_106,BROS-C013(106)--5F-13,"On Valley Ave, Over West Cedar Creek, S17 T87 N R31 W",RCB CULVERT REPLACEMENT - TWIN BOX,CALHOUN,VALLEY AVENUE,"On Valley Ave, Over West Cedar Creek, S17 T87 N R31 W",979511.38
ia_idot_20240220_16_c016_117_project_1,ia_idot_20240220_16_c016_117,STP-S-C016(117)--5E-16,"On X54, from Muscatine County Line North 3.5 Miles to Interstate 80",HMA RESURFACING WITH MILLING,CEDAR,X54,"On X54, from Muscatine County Line North 3.5 Miles to Interstate 80",1869200.67
ia_idot_20240220_18_c018_093_project_1,ia_idot_20240220_18_c018_093,BROS-C018(93)--5F-18,"On 590th Street, over Maple River, S32 T91 R39",BRIDGE REPLACEMENT - CCS,CHEROKEE,590TH ST,"On 590th Street, over Maple River, S32 T91 R39",919921.77
ia_idot_20240220_19_c019_111_project_1,ia_idot_20240220_19_c019_111,BROS-C019(111)--5F-19,"On 310th Street, over East Fork Wapsipinicon River, S34, T94, R12",BRIDGE REPLACEMENT - PPCB,CHICKASAW,310TH ST,"On 310th Street, over East Fork Wapsipinicon River, S34, T94, R12",1215158.05
ia_idot_20240220_19_c019_112_project_1,ia_idot_20240220_19_c019_112,HSIP-SWAP-C019(112)--FJ-19,"On B16, B22, B28, B33, B44, B54, B57, T76, V56, V64, 225th Street, Kenwood Ave. & South Linn",TRAFFIC SIGNS,CHICKASAW,VARIOUS LOCATIONS,"On B16, B22, B28, B33, B44, B54, B57, T76, V56, V64, 225th Street, Kenwood Ave. & South Linn",65770
ia_idot_20240220_19_c019_114_project_1,ia_idot_20240220_19_c019_114,FM-C019(114)--55-19,Pavement Markings on Various County Roads,PAVEMENT MARKINGS,CHICKASAW,VARIOUS LOCATIONS,Pavement Markings on Various County Roads,171883.1
ia_idot_20240220_20_c020_123_project_1,ia_idot_20240220_20_c020_123,BROS-C020(123)--5F-20,"On PACIFIC ST, Over OTTER CREEK, S17 T73 R24",BRIDGE REPLACEMENT - CCS,CLARKE,PACIFIC ST,"On PACIFIC ST, Over OTTER CREEK, S17 T73 R24",760336.1
ia_idot_20240220_23_0309_201_project_1,ia_idot_20240220_23_0309_201,NHSN-030-9(201)--2R-23,0.8 mi E of Co Rd X40 and 1.7 mi E of Co Rd X40,PIPE CULVERTS,CLINTON,U.S. 30,0.8 mi E of Co Rd X40 and 1.7 mi E of Co Rd X40,557465.8
ia_idot_20240220_23_c023_135_project_1,ia_idot_20240220_23_c023_135,STP-S-C023(135)--5E-23,"On F 12, from Z-24 E 5 miles to Z-36",HMA RESURFACING/COLD IN-PLACE RECYCLING,CLINTON,F12,"On F 12, from Z-24 E 5 miles to Z-36",1765269.62
ia_idot_20240220_25_1416_078_project_1,ia_idot_20240220_25_1416_078,NHSX-141-6(078)--3H-25,0.4 mi N of 150th St to 0.6 mi W of IA 17,HMA RESURFACING WITH MILLING,DALLAS,IOWA 141,0.4 mi N of 150th St to 0.6 mi W of IA 17,7698102.13
ia_idot_20240220_25_5970_619_project_1,ia_idot_20240220_25_5970_619,STBG-SWAP-5970(619)--SG-25,"In the city of Perry, Willis Avenue Overlay from 3rd to 16th Street",HMA RESURFACING,DALLAS,WILLIS AVE,"In the city of Perry, Willis Avenue Overlay from 3rd to 16th Street",927611.5
ia_idot_20240220_27_0025_051_project_1,ia_idot_20240220_27_0025_051,BRFN-002-5(51)--39-27,McGruder Creek 1.5 mi E of E Jct US 69,BRIDGE DECK OVERLAY,DECATUR,IOWA 2,McGruder Creek 1.5 mi E of E Jct US 69,735250.87
ia_idot_20240220_27_0351_187_project_1,ia_idot_20240220_27_0351_187,IMN-035-1(187)2--0E-27,310th St 2.5 mi S of US 69 (NB/SB),BRIDGE DECK OVERLAY,DECATUR,I-35,310th St 2.5 mi S of US 69 (NB/SB),1541213.28
ia_idot_20240220_27_0355_732_project_1,ia_idot_20240220_27_0355_732,MPIN-035-5(732)0--0N-27,Missouri State Line to IA 5,PCC PATCHING,DECATUR,I-35,Missouri State Line to IA 5,383562.6
ia_idot_20240220_29_0349_232_project_1,ia_idot_20240220_29_0349_232,BRFN-034-9(232)--39-29,Mississippi River in Burlington,BRIDGE CLEANING,DES MOINES,U.S. 34,Mississippi River in Burlington,122222.22
ia_idot_20240220_29_0612_074_project_1,ia_idot_20240220_29_0612_074,NHSN-061-2(74)--2R-29,Memorial Park Rd in Burlington to S of 210th St,EROSION CONTROL,DES MOINES,U.S. 61,Memorial Park Rd in Burlington to S of 210th St,299987.68
ia_idot_20240220_30_5057_601_project_1,ia_idot_20240220_30_5057_601,STBG-SWAP-5057(601)--SG-30,"In the city of Milford, On 13th St., from US Highway 71 west .75 Miles to 213th Ave.",PCC PAVEMENT - GRADE & REPLACE,DICKINSON,13TH STREET,"In the city of Milford, On 13th St., from US Highway 71 west .75 Miles to 213th Ave.",6738282.2
ia_idot_20240220_31_0039_024_project_1,ia_idot_20240220_31_0039_024,NHSN-003-9(24)--2R-31,0.7 mi N of Boy Scout Rd to E Jct Pfeiler Rd,EROSION CONTROL,DUBUQUE,IOWA 3,0.7 mi N of Boy Scout Rd to E Jct Pfeiler Rd,119056.85
ia_idot_20240220_31_0039_031_project_1,ia_idot_20240220_31_0039_031,NHSN-003-9(031)--2R-31,In the City of Luxemburg (ADA - District 6),PCC SIDEWALK/TRAIL,DUBUQUE,IOWA 3,In the City of Luxemburg (ADA - District 6),322634.3
ia_idot_20240220_31_0039_031_project_2,ia_idot_20240220_31_0039_031,NHSN-003-9(036)--2R-31,On IA 3 in Luxemburg from WCL to US 52,HMA RESURFACING,DUBUQUE,IOWA 3,On IA 3 in Luxemburg from WCL to US 52,165375.2
ia_idot_20240220_31_0039_031_project_3,ia_idot_20240220_31_0039_031,NHSN-052-2(161)--2R-31,In the City of Luxemburg (ADA - District 6),PCC SIDEWALK/TRAIL,DUBUQUE,U.S. 52,In the City of Luxemburg (ADA - District 6),296014.06
ia_idot_20240220_31_c031_118_project_1,ia_idot_20240220_31_c031_118,BROS-C031(118)--5F-31,"On Graf Road, in NE S20 T89N R1E",BRIDGE REPLACEMENT - OTHER,DUBUQUE,GRAF ROAD,"On Graf Road, in NE S20 T89N R1E",399900.75
ia_idot_20240220_31_c031_120_project_1,ia_idot_20240220_31_c031_120,FM-C031(120)--55-31,"On Y31 from CL N 1.1 mi to D53, & Y31 from NCL 2.8 mi to D47, & Twelve Mile Rd 0.1 mi S of HWY 151 E 1.5 mi",HMA RESURFACING WITH MILLING,DUBUQUE,Y31,"On Y31 from CL N 1.1 mi to D53, & Y31 from NCL 2.8 mi to D47, & Twelve Mile Rd 0.1 mi S of HWY 151 E 1.5 mi",1643205.82
ia_idot_20240220_33_0037_049_project_1,ia_idot_20240220_33_0037_049,NHSX-003-7(049)--3H-33,"In Oelwein, from NCL to 9th Ave SE",PAVEMENT PLANING/GROOVING,FAYETTE,IOWA 3,"In Oelwein, from NCL to 9th Ave SE",946069.17
ia_idot_20240220_33_1504_063_project_1,ia_idot_20240220_33_1504_063,BRFN-150-4(63)--39-33,Volga River 0.2 mi N of IA 93,BRIDGE DECK OVERLAY,FAYETTE,IOWA 150,Volga River 0.2 mi N of IA 93,533047.06
ia_idot_20240220_35_0035_082_project_1,ia_idot_20240220_35_0035_082,BRF-003-5(082)--38-35,Squaw Creek 0.6 mi E of US 65 in Hampton,BRIDGE DECK OVERLAY,FRANKLIN,IOWA 3,Squaw Creek 0.6 mi E of US 65 in Hampton,401981.38
ia_idot_20240220_38_1751_708_project_1,ia_idot_20240220_38_1751_708,MP-175-1(708)213--76-38,In Reinbeck,HMA RESURFACING WITH MILLING,GRUNDY,IOWA 175,In Reinbeck,440084.71
ia_idot_20240220_40_0351_708_project_1,ia_idot_20240220_40_0351_708,MPIN-035-1(708)140--0N-40,2 mi S of US to Co Rd C47 Interchange (Dows),HMA PATCHING,HAMILTON,I-35,2 mi S of US to Co Rd C47 Interchange (Dows),254985.34
ia_idot_20240220_42_0651_714_project_1,ia_idot_20240220_42_0651_714,MP-065-1(714)144--76-42,At US 20 Interchange,HMA RESURFACING WITH MILLING,HARDIN,U.S. 65,At US 20 Interchange,573807.79
ia_idot_20240220_43_0293_730_project_1,ia_idot_20240220_43_0293_730,MPIN-029-3(730)72--0N-43,Pottawattamie Co to South Dakota State Line,PCC PATCHING,HARRISON,I-29,Pottawattamie Co to South Dakota State Line,375841.9
ia_idot_20240220_43_c043_098_project_1,ia_idot_20240220_43_c043_098,BRS-C043(98)--60-43,"On K 45 (Austin Ave.), Over STREAM, from Eden Ave N 0.1 miles S13 T80 R45",PIPE CULVERTS,HARRISON,K45,"On K 45 (Austin Ave.), Over STREAM, from Eden Ave N 0.1 miles S13 T80 R45",144699.2
ia_idot_20240220_44_0345_507_project_1,ia_idot_20240220_44_0345_507,MB-034-5(507)237--77-44,BNSF RR 0.3 mi W of E Jct US 218 (WB),BRIDGE APPROACH REPAIR,HENRY,U.S. 34,BNSF RR 0.3 mi W of E Jct US 218 (WB),397017.7
ia_idot_20240220_44_c044_096_project_1,ia_idot_20240220_44_c044_096,STP-S-TSF-C044(96)--5P-44,"On W55, from Skunk River bridge S to J20 in Salem",HMA PAVEMENT WIDENING / HMA RESURFACING,HENRY,W55,"On W55, from Skunk River bridge S to J20 in Salem",4834937.53
ia_idot_20240220_45_c045_090_project_1,ia_idot_20240220_45_c045_090,STP-S-C045(90)--5E-45,"On V10, from Hwy 9 North 9.5 Miles to MN Boarder",HMA RESURFACING/COLD IN-PLACE RECYCLING,HOWARD,V10,"On V10, from Hwy 9 North 9.5 Miles to MN Boarder",2614106.76
ia_idot_20240220_47_c047_062_project_1,ia_idot_20240220_47_c047_062,FM-C047(62)--55-47,"On M 25, from HWY 20 N 6.5 miles to Cherokee County Line",HMA RESURFACING WITH MILLING,IDA,M25,"On M 25, from HWY 20 N 6.5 miles to Cherokee County Line",2358694.38
ia_idot_20240220_47_c047_063_project_1,ia_idot_20240220_47_c047_063,FM-C047(63)--55-47,"On L-51, from Cherokee/Ida Countyline S 6 miles to State Highway 20",HMA RESURFACING,IDA,L51,"On L-51, from Cherokee/Ida Countyline S 6 miles to State Highway 20",2337714.47
ia_idot_20240220_48_0806_483_project_1,ia_idot_20240220_48_0806_483,IMN-080-6(483)208--0E-48,Rest Area near Victor (EB),PCC PAVEMENT - GRADE AND NEW,IOWA,I-80,Rest Area near Victor (EB),7458706.44
ia_idot_20240220_48_0806_483_project_2,ia_idot_20240220_48_0806_483,IMN-080-6(503)208--0E-48,Rest Area near Victor (EB),TRAFFIC SIGNS,IOWA,I-80,Rest Area near Victor (EB),53725.58
ia_idot_20240220_48_0806_483_project_3,ia_idot_20240220_48_0806_483,IMN-080-6(504)208--0E-48,Rest Area near Victor (EB),LIGHTING,IOWA,I-80,Rest Area near Victor (EB),568696
ia_idot_20240220_51_c051_099_project_1,ia_idot_20240220_51_c051_099,FM-C051(99)--55-51,"Patching on Various FM Routes: V64, H46, H28 and Burlington Ave.(Old US Hwy 34) east and west of Fairfield",HMA PATCHING,JEFFERSON,V64,"Patching on Various FM Routes: V64, H46, H28 and Burlington Ave.(Old US Hwy 34) east and west of Fairfield",831750.77
ia_idot_20240220_52_c052_125_project_1,ia_idot_20240220_52_c052_125,FM-C052(125)--55-52,"On F46 (American Legion Rd. SE), from Taft Ave. to HWY 6",HMA RESURFACING WITH MILLING,JOHNSON,F46,"On F46 (American Legion Rd. SE), from Taft Ave. to HWY 6",4935872.44
ia_idot_20240220_56_2697_635_project_1,ia_idot_20240220_56_2697_635,TAP-U-2697(635)--8I-56,"In the city of Fort Madison, trail along 48th St from Avenue L north to River Valley Rd",PCC SIDEWALK/TRAIL,LEE,48TH STREET TRAIL,"In the city of Fort Madison, trail along 48th St from Avenue L north to River Valley Rd",379121.06
ia_idot_20240220_57_1187_819_project_1,ia_idot_20240220_57_1187_819,TAP-U-1187(819)--8I-57,"In the city of Cedar Rapids, BwlngSt-10' trail-33rd AveN to 21stAve. 21stAve -A Ave on BwlngST. 21stAve 6' sdwlk &on-st",PCC SIDEWALK/TRAIL,LINN,BOWLING STREET TRAIL,"In the city of Cedar Rapids, BwlngSt-10' trail-33rd AveN to 21stAve. 21stAve -A Ave on BwlngST. 21stAve 6' sdwlk &on-st",3130076.91
ia_idot_20240220_57_3806_386_project_1,ia_idot_20240220_57_3806_386,IMN-380-6(377)18--0E-57,27th Ave 1.7 mi N of US 30,BRIDGE DECK OVERLAY,LINN,I-380,27th Ave 1.7 mi N of US 30,632439.73
ia_idot_20240220_57_3806_386_project_2,ia_idot_20240220_57_3806_386,IMN-380-6(386)24--0E-57,Blairs Ferry Rd 0.6 mi N of IA 100,BRIDGE DECK OVERLAY,LINN,I-380,Blairs Ferry Rd 0.6 mi N of IA 100,1718135.81
ia_idot_20240220_62_1461_702_project_1,ia_idot_20240220_62_1461_702,MP-146-1(702)3--76-62,S of N Skunk River,HMA RESURFACING WITH MILLING,MAHASKA,IOWA 146,S of N Skunk River,93535.34
ia_idot_20240220_63_1633_060_project_1,ia_idot_20240220_63_1633_060,HSIPX-163-3(060)--3L-63,Business Hwy 163 E of Otley to WCL Pella,HMA PAVED SHOULDER - NEW,MARION,IOWA 163,Business Hwy 163 E of Otley to WCL Pella,2680520.21
ia_idot_20240220_63_c063_147_project_1,ia_idot_20240220_63_c063_147,HSIP-SWAP-C063(148)--FJ-63,"On G 28, from Hwy 14 to T15",GUARDRAIL,MARION,G28,"On G 28, from Hwy 14 to T15",298595
ia_idot_20240220_63_c063_147_project_2,ia_idot_20240220_63_c063_147,HDP-C063(147)--6B-63,"On G28, from Hwy 14 to Pella Corp. Limit",HMA RESURFACING WITH MILLING,MARION,G28,"On G28, from Hwy 14 to Pella Corp. Limit",3440340.01
ia_idot_20240220_68_0052_050_project_1,ia_idot_20240220_68_0052_050,NHSX-005-2(050)--3H-68,IA 137 to SCL of Lovilla,HMA RESURFACING WITH MILLING,MONROE,IOWA 5,IA 137 to SCL of Lovilla,4172327.27
ia_idot_20240220_73_c073_147_project_1,ia_idot_20240220_73_c073_147,FM-C073(147)--55-73,On Teak Ave at 310th St south then East on J55 to Page -Taylor County Line,SEAL COAT,PAGE,TEAK AVE,On Teak Ave at 310th St south then East on J55 to Page -Taylor County Line,1230667.15
ia_idot_20240220_73_c073_148_project_1,ia_idot_20240220_73_c073_148,FM-C073(148)--55-73,Granular Surfacing on Various FM totaling 67 miles,GRANULAR SURFACING OF ROADWAY,PAGE,VARIOUS ROUTES,Granular Surfacing on Various FM totaling 67 miles,493500
ia_idot_20240220_75_0752_124_project_1,ia_idot_20240220_75_0752_124,NHSN-075-2(124)--2R-75,0.1 mi S of Grover St in Hinton to 0.1 mi S of 2nd St in Merrill,PCC PATCHING,PLYMOUTH,U.S. 75,0.1 mi S of Grover St in Hinton to 0.1 mi S of 2nd St in Merrill,352077
ia_idot_20240220_77_0132_625_project_1,ia_idot_20240220_77_0132_625,STP-U-0132(625)--70-77,"In the city of Altoona, Along 8th Street SW from 34th Ave SW to Venbury Drive",PCC PAVEMENT - GRADE & REPLACE,POLK,8TH STREET SOUTHWEST,"In the city of Altoona, Along 8th Street SW from 34th Ave SW to Venbury Drive",4814258
ia_idot_20240220_77_0354_248_project_1,ia_idot_20240220_77_0354_248,IM-035-4(284)103--13-85,At IA 210 Interchange,BRIDGE REPLACEMENT - PPCB,STORY,I-35,At IA 210 Interchange,3485071.35
ia_idot_20240220_77_0354_248_project_2,ia_idot_20240220_77_0354_248,IM-NHS-035-4(268)104--03-85,Heart of Iowa Nature Trail,RCB CULVERT NEW - SINGLE BOX,STORY,I-35,Heart of Iowa Nature Trail,1863523.48
ia_idot_20240220_77_0354_248_project_3,ia_idot_20240220_77_0354_248,IM-035-4(269)104--13-85,Co Rd E63 / 315th St,BRIDGE REPLACEMENT - PPCB,STORY,I-35,Co Rd E63 / 315th St,2503062.9
ia_idot_20240220_77_1417_057_project_1,ia_idot_20240220_77_1417_057,BRFN-141-7(57)--39-77,IA 44 Interchange in Grimes (EB/WB),BRIDGE DECK OVERLAY,POLK,IOWA 141,IA 44 Interchange in Grimes (EB/WB),1937186.58
ia_idot_20240220_77_c077_242_project_1,ia_idot_20240220_77_c077_242,STP-S-C077(242)--5E-77,"On NE 42 St, from approx. 200' south of NE 150th Ave N 2 miles to approx. 100' north of NE 166th Ave",HMA RESURFACING,POLK,NE 42ND ST,"On NE 42 St, from approx. 200' south of NE 150th Ave N 2 miles to approx. 100' north of NE 166th Ave",447365.58
ia_idot_20240220_78_0293_229_project_1,ia_idot_20240220_78_0293_229,IMN-029-3(229)54--0E-78,CBIS Section 4 - I-29/I-480 Systems Interchange,BRIDGE PAINTING,POTTAWATTAMIE,I-29,CBIS Section 4 - I-29/I-480 Systems Interchange,457623.5
ia_idot_20240220_78_0804_729_project_1,ia_idot_20240220_78_0804_729,MPIN-080-4(729)11--0N-78,1.5 mi E of US 6 to 2 mi W of 298th St,SLURRY SEAL,POTTAWATTAMIE,I-80,1.5 mi E of US 6 to 2 mi W of 298th St,240073.54
ia_idot_20240220_78_0921_078_project_1,ia_idot_20240220_78_0921_078,STPN-048-3(021)--2J-15,In the City of Griswold (ADA - District 4),PCC SIDEWALK/TRAIL,CASS,IOWA 48,In the City of Griswold (ADA - District 4),362046.77
ia_idot_20240220_78_0921_078_project_2,ia_idot_20240220_78_0921_078,STPN-048-3(023)--2J-15,SCL Griswold to Union St,HMA RESURFACING WITH MILLING,CASS,IOWA 48,SCL Griswold to Union St,376493.09
ia_idot_20240220_78_0921_078_project_3,ia_idot_20240220_78_0921_078,STPN-092-2(048)--2J-15,In the City of Griswold (ADA - District 4),PCC SIDEWALK/TRAIL,CASS,IOWA 92,In the City of Griswold (ADA - District 4),1142106.01
ia_idot_20240220_82_0226_711_project_1,ia_idot_20240220_82_0226_711,MP-061-6(705)142--76-23,From Old IA 956 to N of Maquoketa,PCC PATCHING,CLINTON,U.S. 61,From Old IA 956 to N of Maquoketa,50971.27
ia_idot_20240220_82_0226_711_project_2,ia_idot_20240220_82_0226_711,MP-061-6(727)107--76-82,From WCL Blue Grass to Utah Ave in Davenport,PCC PATCHING,SCOTT,U.S. 61,From WCL Blue Grass to Utah Ave in Davenport,51974.47
ia_idot_20240220_82_0226_711_project_3,ia_idot_20240220_82_0226_711,MP-061-6(728)122--76-82,From S of I-80 to S Jct US 30,PCC PATCHING,SCOTT,U.S. 61,From S of I-80 to S Jct US 30,87649.19
ia_idot_20240220_82_0806_722_project_1,ia_idot_20240220_82_0806_722,MPIN-074-6(713)0--0N-82,From I-80 to Mississippi River,PCC PATCHING,SCOTT,I-74,From I-80 to Mississippi River,78172
ia_idot_20240220_82_0806_722_project_2,ia_idot_20240220_82_0806_722,MPIN-080-6(721)278--0N-82,Cedar Co Line to Mississippi River,PCC PATCHING,SCOTT,I-80,Cedar Co Line to Mississippi River,261988
ia_idot_20240220_82_0806_722_project_3,ia_idot_20240220_82_0806_722,MPIN-080-6(722)295--0N-82,W of US 61 to Mississippi River,HMA RESURFACING WITH MILLING,SCOTT,I-80,W of US 61 to Mississippi River,258696
ia_idot_20240220_82_4611_015_project_1,ia_idot_20240220_82_4611_015,BRF-461-1(15)--38-82,DME RR 1.0 mi E of IA 22 in Davenport,BRIDGE DECK OVERLAY,SCOTT,IOWA 461,DME RR 1.0 mi E of IA 22 in Davenport,2104293.11
ia_idot_20240220_84_c084_178_project_1,ia_idot_20240220_84_c084_178,LFM-603--7X-84,"On B40, from Hospers Drive E 2.6 miles to McKinley Avenue",HMA RESURFACING/COLD IN-PLACE RECYCLING,SIOUX,B40,"On B40, from Hospers Drive E 2.6 miles to McKinley Avenue",990923
ia_idot_20240220_84_c084_178_project_2,ia_idot_20240220_84_c084_178,FM-C084(178)--55-84,"On K 64, from 400th Street (B40) N 8 miles to 320th Street (Hwy 18)",HMA RESURFACING/COLD IN-PLACE RECYCLING,SIOUX,K64,"On K 64, from 400th Street (B40) N 8 miles to 320th Street (Hwy 18)",3038563.71
ia_idot_20240220_85_c085_178_project_1,ia_idot_20240220_85_c085_178,STP-S-C085(178)--5E-85,"On 650th Ave., from approx. 0.1mi north of Hwy 30 to 190th St. and On 190th St., from 650th Ave. to 660th Ave.",HMA RESURFACING,STORY,650TH AVE,"On 650th Ave., from approx. 0.1mi north of Hwy 30 to 190th St. and On 190th St., from 650th Ave. to 660th Ave.",1451150.5
ia_idot_20240220_86_0081_708_project_1,ia_idot_20240220_86_0081_708,MP-008-1(708)0--76-86,US 63 to ECL Traer,HMA RESURFACING WITH MILLING,TAMA,IOWA 8,US 63 to ECL Traer,322153.04
ia_idot_20240220_86_0962_007_project_1,ia_idot_20240220_86_0962_007,STPN-096-2(007)--2J-86,0.8 mi W of Co Rd T55,RCB CULVERT - REPAIR,TAMA,IOWA 96,0.8 mi W of Co Rd T55,58803.35
ia_idot_20240220_92_0014_062_project_1,ia_idot_20240220_92_0014_062,NHSX-001-4(062)--3H-92,Brighton to Washington,HMA RESURFACING / HEATER SCARIFICATION,WASHINGTON,IOWA 1,Brighton to Washington,10617779.12
ia_idot_20240220_92_0929_166_project_1,ia_idot_20240220_92_0929_166,NHSX-092-9(166)--3H-92,0.1 mi E of Elm Ave to IA 1,HMA RESURFACING / HEATER SCARIFICATION,WASHINGTON,IOWA 92,0.1 mi E of Elm Ave to IA 1,5927128.34
ia_idot_20240220_92_2183_090_project_1,ia_idot_20240220_92_2183_090,NHSX-218-3(090)--3H-92,IA 22 to Hills,HMA RESURFACING,WASHINGTON,U.S. 218,IA 22 to Hills,9004889.75
ia_idot_20240220_94_1751_711_project_1,ia_idot_20240220_94_1751_711,MP-175-1(711)129--76-94,1st St NW to S of 1st Ave SE in Dayton,HMA RESURFACING WITH MILLING,WEBSTER,IOWA 175,1st St NW to S of 1st Ave SE in Dayton,161038.46
ia_idot_20240220_94_c094_140_project_1,ia_idot_20240220_94_c094_140,FM-C094(140)--55-94,"On Dolliver Park Road, from Nelson Ave SE 6 miles to 290th St",HMA RESURFACING/COLD IN-PLACE RECYCLING,WEBSTER,DOLLIVER PARK ROAD,"On Dolliver Park Road, from Nelson Ave SE 6 miles to 290th St",2370627.91
ia_idot_20240220_94_c094_140_project_2,ia_idot_20240220_94_c094_140,FM-C094(141)--55-94,"On P59, from 255th St N 0.8 miles to Riverside Trail",HMA RESURFACING WITH MILLING,WEBSTER,P59,"On P59, from 255th St N 0.8 miles to Riverside Trail",463402.27
ia_idot_20240220_96_0098_044_project_1,ia_idot_20240220_96_0098_044,BRFN-009-8(44)--39-96,Trout Creek 6.1 mi E of US 52,BRIDGE DECK OVERLAY,WINNESHIEK,IOWA 9,Trout Creek 6.1 mi E of US 52,668882.27
ia_idot_20240220_97_0201_176_project_1,ia_idot_20240220_97_0201_176,NHSX-020-1(176)--3H-97,Emmet Ave in Lawton to 0.4 mi E of Co Rd D22 (EB/WB),HMA RESURFACING WITH MILLING,WOODBURY,U.S. 20,Emmet Ave in Lawton to 0.4 mi E of Co Rd D22 (EB/WB),8124187.91
ia_idot_20240220_97_0293_729_project_1,ia_idot_20240220_97_0293_729,MPIN-029-3(729)142--0N-97,"In Sioux City, from S of Barrier Wall to 2.0 mi N of US 20",PCC JOINT & CRACK FILLING,WOODBURY,I-29,"In Sioux City, from S of Barrier Wall to 2.0 mi N of US 20",108252.65
ia_idot_20240220_98_0352_711_project_1,ia_idot_20240220_98_0352_711,MPIN-035-2(711)213--0N-98,0.15 mi N of 450th St to 2 mi N of Co Rd 105,HMA PAVED SHOULDER - FOG SEAL,WORTH,I-35,0.15 mi N of 450th St to 2 mi N of Co Rd 105,66857.32
ia_idot_20240220_98_0352_712_project_1,ia_idot_20240220_98_0352_712,MPIN-035-2(712)211--0N-98,Elk Creek 7.3 mi N of IA 9 (NB/SB),HMA RESURFACING WITH MILLING,WORTH,I-35,Elk Creek 7.3 mi N of IA 9 (NB/SB),157677.12
ia_idot_20240220_99_c099_104_project_1,ia_idot_20240220_99_c099_104,FM-C099(104)--55-99,On C-32 from Hwy 17 East 2.52 miles to End of Div. 1.On R-33 from C-70 South 1.0 miles to Hamilton Co line/End of Div. 2,HMA RESURFACING WITH MILLING,WRIGHT,C32,On C-32 from Hwy 17 East 2.52 miles to End of Div. 1.On R-33 from C-70 South 1.0 miles to Hamilton Co line/End of Div. 2,667248.8
ia_idot_20240319_00_000t_306_project_1,ia_idot_20240319_00_000t_306,NHSN-000-T(306)--2R-00,"Various Locations Statewide, Type B Signing (FY 2024)",TRAFFIC SIGNS,STATEWIDE,VARIOUS ROUTES,"Various Locations Statewide, Type B Signing (FY 2024)",191499
ia_idot_20240319_01_c001_124_project_1,ia_idot_20240319_01_c001_124,FM-C001(124)--55-01,"On G 53, S36 T75 R31",RCB CULVERT NEW - SINGLE BOX,ADAIR,G53,"On G 53, S36 T75 R31",464646.07
ia_idot_20240319_09_0632_503_project_1,ia_idot_20240319_09_0632_503,MB-063-2(503)176--77-09,Over Co Rd C50 (NB/SB),HMA RESURFACING WITH MILLING,BREMER,U.S. 63,Over Co Rd C50 (NB/SB),109507.43
