bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis,engineer_estimate_quantity,audit_estimate_unit_price,audit_estimate_extended_price
fhu_colorado_blvd_20260601_row_0060,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,60,FHU-COLORADO-BLVD,50,603-02185,CDOT,603-02185,23X14 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),603-02185,23X14 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),LF,LF,177,350.00,,603-02185,matched,2026-06-01,177,,
fhu_colorado_blvd_20260601_row_0061,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,61,FHU-COLORADO-BLVD,51,603-02245,CDOT,603-02245,30X19 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),603-02245,30X19 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),LF,LF,47,425.00,,603-02245,matched,2026-06-01,47,,
fhu_colorado_blvd_20260601_row_0062,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,62,FHU-COLORADO-BLVD,52,604-00305,CDOT,604-00305,INLET TYPE C (5 FOOT),604-00305,INLET TYPE C (5 FOOT),EACH,EACH,2,8500.00,,604-00305,matched,2026-06-01,2,,
fhu_colorado_blvd_20260601_row_0063,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,63,FHU-COLORADO-BLVD,53,604-16605,CDOT,604-16605,INLET TYPE 16 (TRIPLE) (5 FOOT),604-16605,INLET TYPE 16 (TRIPLE) (5 FOOT),EACH,EACH,4,5000.00,,604-16605,matched,2026-06-01,4,,
fhu_colorado_blvd_20260601_row_0064,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,64,FHU-COLORADO-BLVD,54,604-19000,CDOT,604-19000,INLET SPECIAL,604-19000,INLET SPECIAL,EACH,EACH,1,25000.00,,604-19000,matched,2026-06-01,1,,
fhu_colorado_blvd_20260601_row_0065,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,65,FHU-COLORADO-BLVD,55,604-19110,CDOT,604-19110,INLET TYPE R L 5 (10 FOOT),604-19110,INLET TYPE R L 5 (10 FOOT),EACH,EACH,1,12000.00,,604-19110,matched,2026-06-01,1,,
fhu_colorado_blvd_20260601_row_0066,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,66,FHU-COLORADO-BLVD,56,604-19205,CDOT,604-19205,INLET TYPE R L 10 (5 FOOT),604-19205,INLET TYPE R L 10 (5 FOOT),EACH,EACH,1,14000.00,,604-19205,matched,2026-06-01,1,,
fhu_colorado_blvd_20260601_row_0067,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,67,FHU-COLORADO-BLVD,57,604-19210,CDOT,604-19210,INLET TYPE R L 10 (10 FOOT),604-19210,INLET TYPE R L 10 (10 FOOT),EACH,EACH,1,16000.00,,604-19210,matched,2026-06-01,1,,
fhu_colorado_blvd_20260601_row_0068,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,68,FHU-COLORADO-BLVD,58,604-19305,CDOT,604-19305,INLET TYPE R L 15 (5 FOOT),604-19305,INLET TYPE R L 15 (5 FOOT),EACH,EACH,2,15000.00,,604-19305,matched,2026-06-01,2,,
fhu_colorado_blvd_20260601_row_0069,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,69,FHU-COLORADO-BLVD,59,604-19310,CDOT,604-19310,INLET TYPE R L 15 (10 FOOT),604-19310,INLET TYPE R L 15 (10 FOOT),EACH,EACH,2,18000.00,,604-19310,matched,2026-06-01,2,,
