bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis,engineer_estimate_quantity,audit_estimate_unit_price,audit_estimate_extended_price
fhu_west_mainstreet_20240208_row_0070,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,70,CIP22-043-CI,62,614,CDOT,614,STEEL SIGN POST (2X2 INCH TUBING),614,STEEL SIGN POST (2X2 INCH TUBING),Linear Foot/Feet,LINEAR FOOT/FEET,76,,30.96,,source_cdot_prefix_only,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0071,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,71,CIP22-043-CI,63,614,CDOT,614,SIGNAL HEAD BACKPLATES,614-10160,SIGNAL HEAD BACKPLATES,Each,EACH,6,,195.83,614-10160,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0072,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,72,CIP22-043-CI,64,614,CDOT,614,PEDESTRIAN SIGNAL FACE (16) (COUNTDOWN),614-70150,PEDESTRIAN SIGNAL FACE (16) (COUNTDOWN),Each,EACH,2,,1043.09,614-70150,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0073,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,73,CIP22-043-CI,65,614,CDOT,614,TRAFFIC SIGNAL FACE (12-12-12),614-70336,TRAFFIC SIGNAL FACE (12-12-12),Each,EACH,8,,1313.78,614-70336,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0074,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,74,CIP22-043-CI,66,614,CDOT,614,TRAFFIC SIGNAL FACE (12-12-12-12),614-70448,TRAFFIC SIGNAL FACE (12-12-12-12),Each,EACH,2,,1713.19,614-70448,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0075,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,75,CIP22-043-CI,67,614,CDOT,614,PEDESTRIAN PUSH BUTTON,614-72860,PEDESTRIAN PUSH BUTTON,Each,EACH,2,,647.92,614-72860,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0076,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,76,CIP22-043-CI,68,614,CDOT,614,MICROWAVE VEHICLE RADAR DETECTOR,614-72887,MICROWAVE VEHICLE RADAR DETECTOR,Each,EACH,2,,15562.87,614-72887,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0077,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,77,CIP22-043-CI,69,614,CDOT,614,TRAFFIC SIGNAL-LIGHT POLE STEEL (1 MAST ARM) (INSTALL ONLY),614-81011,TRAFFIC SIGNAL-LIGHT POLE STEEL (1 MAST ARM) (INSTALL ONLY),Each,EACH,1,,6079.63,614-81011,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0078,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,78,CIP22-043-CI,70,614,CDOT,614,TRAFFIC SIGNAL PEDESTAL POLE ALUMINUM,614-84100,TRAFFIC SIGNAL PEDESTAL POLE ALUMINUM,Each,EACH,1,,3302.63,614-84100,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0079,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,79,CIP22-043-CI,71,614,CDOT,614,PAINT TRAFFIC SIGNAL POLE,614-85520,PAINT TRAFFIC SIGNAL POLE,Each,EACH,3,,9611.30,614-85520,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0080,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,80,CIP22-043-CI,72,619,CDOT,619,3/4 INCH WATER METER,619,3/4 INCH WATER METER,Each,EACH,1,,5314.83,,source_cdot_prefix_only,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0081,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,81,CIP22-043-CI,73,619,CDOT,619,3/4 INCH WATER TAP,619,3/4 INCH WATER TAP,Each,EACH,1,,5386.16,,source_cdot_prefix_only,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0082,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,82,CIP22-043-CI,74,620,CDOT,620,SANITARY FACILITY,620-00020,SANITARY FACILITY,Each,EACH,1,,3745.02,620-00020,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0083,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,83,CIP22-043-CI,75,625,CDOT,625,CONSTRUCTION SURVEYING,625-00000,CONSTRUCTION SURVEYING,Lump-Sum,L S,1,,25892.86,625-00000,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0084,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,84,CIP22-043-CI,76,626,CDOT,626,MOBILIZATION,626-00000,MOBILIZATION,Lump-Sum,L S,1,,132793.00,626-00000,matched,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0085,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,85,CIP22-043-CI,77,627,CDOT,627,MODIFIED EPOXY PAVEMENT MARKING,627,MODIFIED EPOXY PAVEMENT MARKING,Gallon,GALLON,22,,393.55,,source_cdot_prefix_only,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0086,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,86,CIP22-043-CI,78,627,CDOT,627,PREFORMED THERMOPLASTIC PAVEMENT MARKING (WORD- SYMBOL),627,PREFORMED THERMOPLASTIC PAVEMENT MARKING (WORD- SYMBOL),Square Foot/Feet,SQUARE FOOT/FEET,129,,25.54,,source_cdot_prefix_only,2024-02-08,,,
fhu_west_mainstreet_20240208_row_0087,fhu_bid_tab_west_mainstreet_2024_02_08_cip22_043_ci,fhu_bid_tab_west_mainstreet_2024_02_08,Cost Estimate Data Tracking-MASTER.xlsx,West Mainstreet,87,CIP22-043-CI,79,627,CDOT,627,PREFORMED THERMOPLASTIC PAVEMENT MARKING (XWALK-STOP LINE),627,PREFORMED THERMOPLASTIC PAVEMENT MARKING (XWALK-STOP LINE),Square Foot/Feet,SQUARE FOOT/FEET,964,,18.82,,source_cdot_prefix_only,2024-02-08,,,
