bid_tab_item_id,source_item_code,source_item_description,unit_normalized,candidate_agency_item_code,candidate_description,candidate_unit,candidate_count,suggestion_status
fhu_ralston_yukon_garrison_20210205_row_0171,COA 3.47,SIGN PANEL (CLASS I),SF,614-00011,Sign Panel (Class I),SF,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0173,COA 3.47,SIGNAL HEAD BACKPLATES,EACH,614-10160,Signal Head Backplates,EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0174,COA 3.47,PEDESTRIAN SIGNAL FACE (16) (COUNTDOWN),EACH,614-70150,Pedestrian Signal Face (16) (Countdown),EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0175,COA 3.47,TRAFFIC SIGNAL FACE (12-12-12),EACH,614-70336,Traffic Signal Face (12-12-12),EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0176,COA 3.47,TRAFFIC SIGNAL FACE (12-12-12-12),EACH,614-70448,Traffic Signal Face (12-12-12-12),EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0177,COA 3.47,TRAFFIC SIGNAL FACE (12-12-12-12-12),EACH,614-70560,Traffic Signal Face (12-12-12-12-12),EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0179,COA 3.47,PEDESTRIAN PUSH BUTTON POST ASSEMBLY,EACH,614-72863,Pedestrian Push Button Post Assembly,EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0181,COA 3.47,MICROWAVE VEHICLE RADAR DETECTOR,EACH,614-72887,Microwave Vehicle Radar Detector,EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0182,COA 3.47,TRAFFIC SIGNAL CONTROLLER (INSTALL ONLY),EACH,614-75840,Traffic Signal Controller (Install Only),EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0189,COA 3.47,TRAFFIC SIGNAL PEDESTAL POLE STEEL,EACH,614-84000,Traffic Signal Pedestal Pole Steel,EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0191,COA 50.2.10,UNINTERRUPTED POWER SUPPLY,EACH,614-86800,Uninterrupted Power Supply,EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0192,COA 3.47,CLOSED CIRCUIT TELEVISION CAMERA (TRAFFIC SURVEILLANCE),EACH,614-87333,Closed Circuit Television Camera (Traffic Surveillance),EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0193,CDOT 614,FIBER OPTIC CABLE (SINGLE MODE) (12 FIBER),LF,614-87010,Fiber Optic Cable (Single Mode) (12 Fiber),LF,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0194,CDOT 614,TEST FIBER OPTIC CABLE,L S,614-87350,Test Fiber Optic Cable,L S,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0195,CDOT 614,TERMINATE FIBER OPTIC CABLE (12 STRAND),EACH,614-87612,Terminate Fiber Optic Cable (12 Strand),EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0196,CDOT 614,ETHERNET SWITCH,EACH,614-87690,Ethernet Switch,EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0225,CDOT 625,CONSTRUCTION SURVEYING,L S,625-00000,Construction Surveying,L S,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0226,COA 3.49,MOBILIZATION,L S,626-00000,Mobilization,L S,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0227,COA 50.4.7,MODIFIED EPOXY PAVEMENT MARKING,GAL,627-00008,Modified Epoxy Pavement Marking,GAL,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0230,CDOT 630,UNIFORMED TRAFFIC CONTROL,HOUR,630-00003,Uniformed Traffic Control,HOUR,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0232,CDOT 626,PUBLIC INFORMATION SERVICES (TIER III),L S,626-01103,Public Information Services (Tier III),L S,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0233,COA 3.48 & CDOT 620,SANITARY FACILITY,EACH,620-00020,Sanitary Facility,EACH,1,single_exact_description_unit_candidate
