bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis
fhu_kipling_bowles_20220310_row_0071,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,71,5-69-15-4005,,609-21020,CDOT,609-21020,Curb and Gutter Type 2 (Section II-B),609-21020,Curb and Gutter Type 2 (Section II-B),LF,LF,1918.00,25.00,39.66,609-21020,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0072,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,72,5-69-15-4005,,609-24004,CDOT,609-24004,Gutter Type 2 (4 Foot),609-24004,Gutter Type 2 (4 Foot),LF,LF,79.00,35.00,83.00,609-24004,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0073,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,73,5-69-15-4005,,610-00020,CDOT,610-00020,Median Cover Material (Patterned Concrete),610-00020,Median Cover Material (Patterned Concrete),SF,SF,3887.00,15.00,17.50,610-00020,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0074,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,74,5-69-15-4005,,610-00100,CDOT,610-00100,Median Edging (Patterned Concrete),610-00100,Median Edging (Patterned Concrete),LF,LF,504.00,20.00,75.50,610-00100,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0075,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,75,5-69-15-4005,,612-00041,CDOT,612-00041,Delineator (Flexible) (Type 1),612-00041,Delineator (Flexible) (Type 1),EA,EACH,12.00,85.00,146.25,612-00041,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0076,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,76,5-69-15-4005,,613-00206,CDOT,613-00206,2 Inch Electrical Conduit (Bored),613-00206,2 Inch Electrical Conduit (Bored),LF,LF,1000.00,30.00,25.93,613-00206,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0077,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,77,5-69-15-4005,,613-00306,CDOT,613-00306,3 Inch Electrical Conduit (Bored),613-00306,3 Inch Electrical Conduit (Bored),LF,LF,480.00,35.00,32.55,613-00306,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0078,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,78,5-69-15-4005,,613-01200,CDOT,613-01200,2 Inch Electrical Conduit (Plastic),613-01200,2 Inch Electrical Conduit (Plastic),LF,LF,150.00,25.00,27.30,613-01200,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0079,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,79,5-69-15-4005,,613-01300,CDOT,613-01300,3 Inch Electrical Conduit (Plastic),613-01300,3 Inch Electrical Conduit (Plastic),LF,LF,80.00,30.00,34.05,613-01300,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0080,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,80,5-69-15-4005,,613-07001,CDOT,613-07001,Type One Pull Box,613-07001,Type One Pull Box,EA,EACH,6.00,1200.00,1267.50,613-07001,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0081,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,81,5-69-15-4005,,613-07003,CDOT,613-07003,Type Three Pull Box,613-07003,Type Three Pull Box,EA,EACH,4.00,1400.00,1598.75,613-07003,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0082,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,82,5-69-15-4005,,613-10000,CDOT,613-10000,Wiring,613-10000,Wiring,LS,L S,1.00,20000.00,28312.50,613-10000,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0083,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,83,5-69-15-4005,,613-50150,CDOT,613-50150,Secondary Service Pedestal,613-50150,Secondary Service Pedestal,EA,EACH,1.00,7500.00,7400.00,613-50150,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0084,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,84,5-69-15-4005,,614-00011,CDOT,614-00011,Sign Panel (Class I),614-00011,Sign Panel (Class I),SF,SF,146.00,25.00,42.85,614-00011,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0085,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,85,5-69-15-4005,,614-00216,CDOT,614-00216,Steel Sign Post (2x2 Inch Tubing),614-00216,Steel Sign Post (2x2 Inch Tubing),LF,LF,244.00,15.00,28.25,614-00216,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0086,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,86,5-69-15-4005,,614-70150,CDOT,614-70150,Pedestrian Signal Face (16)(Countdown),614-70150,Pedestrian Signal Face (16)(Countdown),EA,EACH,8.00,700.00,726.25,614-70150,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0087,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,87,5-69-15-4005,,614-70336,CDOT,614-70336,Traffic Signal Face (12-12-12),614-70336,Traffic Signal Face (12-12-12),EA,EACH,24.00,1000.00,1181.25,614-70336,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0088,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,88,5-69-15-4005,,614-72860,CDOT,614-72860,Pedestrian Push Button,614-72860,Pedestrian Push Button,EA,EACH,8.00,850.00,526.25,614-72860,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0089,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,89,5-69-15-4005,,614-72863,CDOT,614-72863,Pedestrian Push Button Post Assembly,614-72863,Pedestrian Push Button Post Assembly,EA,EACH,4.00,2500.00,1417.50,614-72863,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0090,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,90,5-69-15-4005,,614-72886,CDOT,614-72886,Intersection Detection System (Cameras),614-72886,Intersection Detection System (Cameras),EA,EACH,1.00,30000.00,41450.00,614-72886,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0091,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,91,5-69-15-4005,,614-81011,CDOT,614-81011,Traffic Signal-Light Pole Steel (1 Mast Arm) (Install Only),614-81011,Traffic Signal-Light Pole Steel (1 Mast Arm) (Install Only),EA,EACH,4.00,5000.00,5875.00,614-81011,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0092,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,92,5-69-15-4005,,620-00020,CDOT,620-00020,Sanitary Facility,620-00020,Sanitary Facility,EA,EACH,1.00,3000.00,2275.00,620-00020,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0093,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,93,5-69-15-4005,,623-00602,CDOT,623-00602,2 Inch Plastic Pipe (Irrigation / Sleeve),623-00602,2 Inch Plastic Pipe (Irrigation / Sleeve),LF,LF,20.00,10.00,51.88,623-00602,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0094,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,94,5-69-15-4005,,623-00606,CDOT,623-00606,6 Inch Plastic Pipe (Irrigation / Sleeve),623-00606,6 Inch Plastic Pipe (Irrigation / Sleeve),LF,LF,20.00,12.00,60.75,623-00606,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0095,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,95,5-69-15-4005,,625-00000,CDOT,625-00000,Construction Surveying,625-00000,Construction Surveying,EA,EACH,1.00,5000.00,35977.50,625-00000,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0096,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,96,5-69-15-4005,,625-01000,CDOT,625-01000,Utility Surveying,625-01000,Utility Surveying,EA,EACH,1.00,10000.00,9519.75,625-01000,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0097,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,97,5-69-15-4005,,626-00000,CDOT,626-00000,Mobilization,626-00000,Mobilization,LS,L S,1.00,85000.00,301625.00,626-00000,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0098,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,98,5-69-15-4005,,626-01100,CDOT,626-01100,Public Information Services,626-01100,Public Information Services,LS,L S,1.00,500.00,39022.50,626-01100,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0099,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,99,5-69-15-4005,,627-00008,CDOT,627-00008,Modified Epoxy Pavement Marking,627-00008,Modified Epoxy Pavement Marking,GAL,GAL,22.00,75.00,444.25,627-00008,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0100,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,100,5-69-15-4005,,627-02010,CDOT,627-02010,Preformed Plastic Pavement Marking (Type I)(Inlaid),627-02010,Preformed Plastic Pavement Marking (Type I)(Inlaid),SF,SF,491.00,20.00,24.50,627-02010,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0101,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,101,5-69-15-4005,,627-30405,CDOT,627-30405,Preformed Thermoplastic Pavement Marking (Word-Symbol),627-30405,Preformed Thermoplastic Pavement Marking (Word-Symbol),SF,SF,290.00,25.00,25.13,627-30405,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0102,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,102,5-69-15-4005,,627-30410,CDOT,627-30410,Preformed Thermoplastic Pavement Marking (XWalk-Stop Line),627-30410,Preformed Thermoplastic Pavement Marking (XWalk-Stop Line),SF,SF,1830.00,25.00,16.50,627-30410,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0103,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,103,5-69-15-4005,,630-00000,CDOT,630-00000,Flagging,630-00000,Flagging,HOUR,HOUR,1920.00,28.00,41.13,630-00000,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0104,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,104,5-69-15-4005,,630-00003,CDOT,630-00003,Uniformed Traffic Control,630-00003,Uniformed Traffic Control,HOUR,HOUR,24.00,140.00,156.88,630-00003,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0105,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,105,5-69-15-4005,,630-00007,CDOT,630-00007,Traffic Control Inspection,630-00007,Traffic Control Inspection,DAY,DAY,120.00,245.00,198.13,630-00007,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0106,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,106,5-69-15-4005,,630-00012,CDOT,630-00012,Traffic Control Management,630-00012,Traffic Control Management,DAY,DAY,60.00,1000.00,1355.00,630-00012,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0107,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,107,5-69-15-4005,,630-80335,CDOT,630-80335,Barricade (Type 3 M-A)(Temporary),630-80335,Barricade (Type 3 M-A)(Temporary),EACH,EACH,2.00,250.00,362.63,630-80335,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0108,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,108,5-69-15-4005,,630-80341,CDOT,630-80341,Construction Traffic Sign (Panel Size A),630-80341,Construction Traffic Sign (Panel Size A),EACH,EACH,68.00,40.00,71.75,630-80341,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0109,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,109,5-69-15-4005,,630-80342,CDOT,630-80342,Construction Traffic Sign (Panel Size B),630-80342,Construction Traffic Sign (Panel Size B),EACH,EACH,10.00,45.00,120.25,630-80342,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0110,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,110,5-69-15-4005,,630-80359,CDOT,630-80359,Portable Message Sign Panel,630-80359,Portable Message Sign Panel,DAY,DAY,350.00,45.00,118.88,630-80359,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0111,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,111,5-69-15-4005,,630-80358,CDOT,630-80358,Advance Warning or Seq. Arrow Panel (C Type),630-80358,Advance Warning or Seq. Arrow Panel (C Type),EACH,EACH,2.00,2250.00,3150.00,630-80358,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0112,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,112,5-69-15-4005,,630-80360,CDOT,630-80360,Drum Channelizing Device,630-80360,Drum Channelizing Device,EACH,EACH,50.00,30.00,50.25,630-80360,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0113,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,113,5-69-15-4005,,630-80380,CDOT,630-80380,Traffic Cone,630-80380,Traffic Cone,EACH,EACH,60.00,10.00,17.00,630-80380,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0114,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,114,5-69-15-4005,,630-80384,CDOT,630-80384,Tubular Marker,630-80384,Tubular Marker,EACH,EACH,50.00,25.00,37.50,630-80384,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0115,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,115,5-69-15-4005,,700-70010,CDOT,700-70010,F/A Minor Contract Revisions,700-70010,F/A Minor Contract Revisions,FA,F A,1.00,100000.00,100000.00,700-70010,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0116,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,116,5-69-15-4005,,700-70380,CDOT,700-70380,F/A Erosion Control,700-70380,F/A Erosion Control,FA,F A,1.00,10000.00,10000.00,700-70380,matched,2022-03-10
