catalog_row_id,agency_item_id,agency_item_code,description,unit_raw,unit_normalized,specification_year,specification_reference,item_status,source_id,source_page,source_locator
ne_ndot_catalog_6615.40,ne_ndot_6615.40,6615.40,TIMBER PILE REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,164,stditeme06252010.pdf#page=164;item=6615.40
ne_ndot_catalog_6615.45,ne_ndot_6615.45,6615.45,STRENGTHEN TRUSS MEMBERS,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,164,stditeme06252010.pdf#page=164;item=6615.45
ne_ndot_catalog_6615.50,ne_ndot_6615.50,6615.50,STRAIGHTEN TRUSS MEMBERS,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,164,stditeme06252010.pdf#page=164;item=6615.50
ne_ndot_catalog_6616.60,ne_ndot_6616.60,6616.60,PIN REPLACEMENT,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6616.60
ne_ndot_catalog_6616.65,ne_ndot_6616.65,6616.65,BEARING DEVICE REPLACEMENT,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6616.65
ne_ndot_catalog_6616.80,ne_ndot_6616.80,6616.80,HANGER REPLACEMENT,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6616.80
ne_ndot_catalog_6617.00,ne_ndot_6617.00,6617.00,ABUTMENT REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6617.00
ne_ndot_catalog_6617.02,ne_ndot_6617.02,6617.02,ABUTMENT REPAIR,SQ FT,SF,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6617.02
ne_ndot_catalog_6617.25,ne_ndot_6617.25,6617.25,CONCRETE REPAIR,SQ FT,SF,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6617.25
ne_ndot_catalog_6617.26,ne_ndot_6617.26,6617.26,CONCRETE REPAIR,SQ YD,SY,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6617.26
ne_ndot_catalog_6617.50,ne_ndot_6617.50,6617.50,PIER REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6617.50
ne_ndot_catalog_6617.60,ne_ndot_6617.60,6617.60,BENT REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6617.60
ne_ndot_catalog_6617.70,ne_ndot_6617.70,6617.70,REPAIR WINGWALL,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6617.70
ne_ndot_catalog_6618.00,ne_ndot_6618.00,6618.00,GIRDER SEAT REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6618.00
ne_ndot_catalog_6618.05,ne_ndot_6618.05,6618.05,REPAIR,SQ FT,SF,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6618.05
ne_ndot_catalog_6618.06,ne_ndot_6618.06,6618.06,REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6618.06
ne_ndot_catalog_6618.07,ne_ndot_6618.07,6618.07,REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6618.07
ne_ndot_catalog_6618.08,ne_ndot_6618.08,6618.08,REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6618.08
ne_ndot_catalog_6618.09,ne_ndot_6618.09,6618.09,REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6618.09
ne_ndot_catalog_6618.10,ne_ndot_6618.10,6618.10,REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6618.10
ne_ndot_catalog_6618.11,ne_ndot_6618.11,6618.11,REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6618.11
ne_ndot_catalog_6618.12,ne_ndot_6618.12,6618.12,REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,165,stditeme06252010.pdf#page=165;item=6618.12
ne_ndot_catalog_6618.13,ne_ndot_6618.13,6618.13,REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6618.13
ne_ndot_catalog_6618.20,ne_ndot_6618.20,6618.20,GIRDER REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6618.20
ne_ndot_catalog_6618.21,ne_ndot_6618.21,6618.21,GIRDER REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6618.21
ne_ndot_catalog_6618.25,ne_ndot_6618.25,6618.25,GIRDER REPAIR,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6618.25
ne_ndot_catalog_6618.30,ne_ndot_6618.30,6618.30,FLOOR BEAM REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6618.30
ne_ndot_catalog_6618.35,ne_ndot_6618.35,6618.35,STRINGER REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6618.35
ne_ndot_catalog_6619.00,ne_ndot_6619.00,6619.00,DECK REPAIR,SQ FT,SF,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6619.00
ne_ndot_catalog_6619.20,ne_ndot_6619.20,6619.20,REPAIR DECK JOINT SEALS,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6619.20
ne_ndot_catalog_6619.30,ne_ndot_6619.30,6619.30,DECK JOINT REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6619.30
ne_ndot_catalog_6619.40,ne_ndot_6619.40,6619.40,METAL DECKING,SQ FT,SF,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6619.40
ne_ndot_catalog_6619.50,ne_ndot_6619.50,6619.50,REPAIR FLOOR DRAIN,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6619.50
ne_ndot_catalog_6620.00,ne_ndot_6620.00,6620.00,CONCRETE END DAM,SQ FT,SF,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6620.00
ne_ndot_catalog_6630.00,ne_ndot_6630.00,6630.00,PREPARATION OF ABUTMENT PILE,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6630.00
ne_ndot_catalog_6650.50,ne_ndot_6650.50,6650.50,CURB REPAIR,SQ FT,SF,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6650.50
ne_ndot_catalog_6650.55,ne_ndot_6650.55,6650.55,REPAIR BRIDGE CURB,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6650.55
ne_ndot_catalog_6650.60,ne_ndot_6650.60,6650.60,CURB REPAIR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6650.60
ne_ndot_catalog_6650.90,ne_ndot_6650.90,6650.90,HAUNCH REPAIR,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6650.90
ne_ndot_catalog_6651.00,ne_ndot_6651.00,6651.00,REMODEL BRIDGE CURB,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6651.00
ne_ndot_catalog_6651.02,ne_ndot_6651.02,6651.02,REMODEL BRIDGE CURB,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,166,stditeme06252010.pdf#page=166;item=6651.02
ne_ndot_catalog_6651.50,ne_ndot_6651.50,6651.50,CURB REMODELING,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6651.50
ne_ndot_catalog_6652.00,ne_ndot_6652.00,6652.00,SHOTCRETE FOR CURBS,SQ FT,SF,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6652.00
ne_ndot_catalog_6660.00,ne_ndot_6660.00,6660.00,PIER PROTECTION WALL,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6660.00
ne_ndot_catalog_6670.00,ne_ndot_6670.00,6670.00,SEALING DECK CRACKS,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6670.00
ne_ndot_catalog_6670.10,ne_ndot_6670.10,6670.10,CRACK ARRESTING HOLE,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6670.10
ne_ndot_catalog_6670.25,ne_ndot_6670.25,6670.25,SEALING JOINT,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6670.25
ne_ndot_catalog_6671.00,ne_ndot_6671.00,6671.00,SEALING CONCRETE SURFACES,SQ YD,SY,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6671.00
ne_ndot_catalog_6680.51,ne_ndot_6680.51,6680.51,REVISED FLOOR SHIM WORK,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6680.51
ne_ndot_catalog_6680.60,ne_ndot_6680.60,6680.60,COLUMN MODIFICATION,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6680.60
ne_ndot_catalog_6681.02,ne_ndot_6681.02,6681.02,WELDING,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6681.02
ne_ndot_catalog_6700.00,ne_ndot_6700.00,6700.00,NAVIGATION LIGHTING SYSTEM,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6700.00
ne_ndot_catalog_6700.01,ne_ndot_6700.01,6700.01,TEMPORARY NAVIGATION LIGHTING SYSTEM,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6700.01
ne_ndot_catalog_6700.02,ne_ndot_6700.02,6700.02,WALKWAY LIGHTING SYSTEM,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6700.02
ne_ndot_catalog_6700.04,ne_ndot_6700.04,6700.04,CABLE STAY LIGHTING SYSTEM,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6700.04
ne_ndot_catalog_6700.06,ne_ndot_6700.06,6700.06,PYLON LIGHTING SYSTEM,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6700.06
ne_ndot_catalog_6700.08,ne_ndot_6700.08,6700.08,COLORED PYLON LIGHTING SYSTEM,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6700.08
ne_ndot_catalog_6700.10,ne_ndot_6700.10,6700.10,BRIDGE LIGHTING SYSTEM,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6700.10
ne_ndot_catalog_6700.15,ne_ndot_6700.15,6700.15,LIGHTING SYSTEM,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6700.15
ne_ndot_catalog_6700.19,ne_ndot_6700.19,6700.19,INSTALL TYPE SF LIGHT FIXTURES,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,167,stditeme06252010.pdf#page=167;item=6700.19
ne_ndot_catalog_6700.20,ne_ndot_6700.20,6700.20,TYPE A LIGHT FIXTURES,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6700.20
ne_ndot_catalog_6700.21,ne_ndot_6700.21,6700.21,TYPE AC LIGHT FIXTURES,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6700.21
ne_ndot_catalog_6700.22,ne_ndot_6700.22,6700.22,TYPE AW LIGHT FIXTURES,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6700.22
ne_ndot_catalog_6700.25,ne_ndot_6700.25,6700.25,TYPE B LIGHT FIXTURES,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6700.25
ne_ndot_catalog_6700.30,ne_ndot_6700.30,6700.30,TYPE B LIGHT POLES,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6700.30
ne_ndot_catalog_6700.40,ne_ndot_6700.40,6700.40,EVENT POWER OUTLET SYSTEM,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6700.40
ne_ndot_catalog_6700.42,ne_ndot_6700.42,6700.42,ELECTRICAL DISTRIBUTION SYSTEM,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6700.42
ne_ndot_catalog_6700.44,ne_ndot_6700.44,6700.44,LIGHTING PROTECTION SYSTEM,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6700.44
ne_ndot_catalog_6700.46,ne_ndot_6700.46,6700.46,MISCELLANEOUS ELECTRICAL AND COMMUNICATION SYSTEMS,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6700.46
ne_ndot_catalog_6700.48,ne_ndot_6700.48,6700.48,PYLON 3 PLAZA,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6700.48
ne_ndot_catalog_6700.50,ne_ndot_6700.50,6700.50,LIGHTNING PROTECTION SYSTEM,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6700.50
ne_ndot_catalog_6701.00,ne_ndot_6701.00,6701.00,CLEARANCE GAUGE,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6701.00
ne_ndot_catalog_6701.02,ne_ndot_6701.02,6701.02,STREAM FLOW GAUGE,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6701.02
ne_ndot_catalog_6801.10,ne_ndot_6801.10,6801.10,SCALE AND CLEAN ABUTMENT WALLS,SQ FT,SF,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6801.10
ne_ndot_catalog_6801.20,ne_ndot_6801.20,6801.20,SPALL GROUT PATCH,SQ FT,SF,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6801.20
ne_ndot_catalog_6801.21,ne_ndot_6801.21,6801.21,GROUT FOR NU-DECK PANELS,CU YD,CY,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6801.21
ne_ndot_catalog_6801.22,ne_ndot_6801.22,6801.22,GROUT FOR PRECAST DECK PANELS,CU YD,CY,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6801.22
ne_ndot_catalog_6801.25,ne_ndot_6801.25,6801.25,EPOXY GROUT,GALLON,GAL,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6801.25
ne_ndot_catalog_6801.27,ne_ndot_6801.27,6801.27,INJECT EPOXY GROUT,DAY,DAY,07,,current,ne_ndot_english_standard_item_list_2010,168,stditeme06252010.pdf#page=168;item=6801.27
ne_ndot_catalog_6801.28,ne_ndot_6801.28,6801.28,CRACK EPOXY INJECTION,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6801.28
ne_ndot_catalog_6802.00,ne_ndot_6802.00,6802.00,INSTALL REINFORCING STEEL FOR ABUTMENT WALLS,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6802.00
ne_ndot_catalog_6810.00,ne_ndot_6810.00,6810.00,CEMENT BAG RIPRAP,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6810.00
ne_ndot_catalog_6810.10,ne_ndot_6810.10,6810.10,REINFORCING STEEL FOR CEMENT BAG RIPRAP,POUND,LB,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6810.10
ne_ndot_catalog_6820.00,ne_ndot_6820.00,6820.00,REPLACE RIVET,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6820.00
ne_ndot_catalog_6820.02,ne_ndot_6820.02,6820.02,REPLACE BOLT,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6820.02
ne_ndot_catalog_6930.10,ne_ndot_6930.10,6930.10,CONCRETE CAP,SQ YD,SY,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6930.10
ne_ndot_catalog_6951.06,ne_ndot_6951.06,6951.06,REMOVE REINFORCING STEEL,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6951.06
ne_ndot_catalog_6951.10,ne_ndot_6951.10,6951.10,CONNECTOR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6951.10
ne_ndot_catalog_6951.12,ne_ndot_6951.12,6951.12,SHEAR CONNECTORS,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6951.12
ne_ndot_catalog_6951.15,ne_ndot_6951.15,6951.15,BRIDGE DECK CURING,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6951.15
ne_ndot_catalog_6952.01,ne_ndot_6952.01,6952.01,EROSION PROTECTION DROPWALL,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6952.01
ne_ndot_catalog_6952.02,ne_ndot_6952.02,6952.02,SHOO-FLY,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6952.02
ne_ndot_catalog_6952.11,ne_ndot_6952.11,6952.11,COST OF EXTRA PILING,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6952.11
ne_ndot_catalog_6953.00,ne_ndot_6953.00,6953.00,"1"" JOINT FILLER, SPONGE RUBBER TYPE",SQ YD,SY,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6953.00
ne_ndot_catalog_6960.01,ne_ndot_6960.01,6960.01,ADDITIONAL,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6960.01
ne_ndot_catalog_6960.02,ne_ndot_6960.02,6960.02,ADDITIONAL WORK,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6960.02
ne_ndot_catalog_6960.03,ne_ndot_6960.03,6960.03,ADDITIONAL SOIL-SETUP FACTOR,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6960.03
ne_ndot_catalog_6960.04,ne_ndot_6960.04,6960.04,CREDIT,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,169,stditeme06252010.pdf#page=169;item=6960.04
ne_ndot_catalog_6960.06,ne_ndot_6960.06,6960.06,ADDITIONAL WORK,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6960.06
ne_ndot_catalog_6960.11,ne_ndot_6960.11,6960.11,BRIDGE APPROACH REPAIR,SQ YD,SY,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6960.11
ne_ndot_catalog_6960.15,ne_ndot_6960.15,6960.15,BRIDGE APPROACH REPAIR,CU YD,CY,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6960.15
ne_ndot_catalog_6960.20,ne_ndot_6960.20,6960.20,SUPPORT CAP FOR GRADE BEAM,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6960.20
ne_ndot_catalog_6960.51,ne_ndot_6960.51,6960.51,COMPENSATION FOR ADDITIONAL COST,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6960.51
ne_ndot_catalog_6960.60,ne_ndot_6960.60,6960.60,MATERIAL COST DIFFERENTIAL,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6960.60
ne_ndot_catalog_6961.00,ne_ndot_6961.00,6961.00,QUICK BOLT,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6961.00
ne_ndot_catalog_6961.01,ne_ndot_6961.01,6961.01,QUICK BOLT,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6961.01
ne_ndot_catalog_6961.15,ne_ndot_6961.15,6961.15,ANCHOR BOLT,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6961.15
ne_ndot_catalog_6961.17,ne_ndot_6961.17,6961.17,EPOXY COATED REBAR SPLICES,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6961.17
ne_ndot_catalog_6961.18,ne_ndot_6961.18,6961.18,REBAR SPLICE,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6961.18
ne_ndot_catalog_6961.20,ne_ndot_6961.20,6961.20,COFFERDAM,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6961.20
ne_ndot_catalog_6961.25,ne_ndot_6961.25,6961.25,STORED MATERIAL,LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6961.25
ne_ndot_catalog_6961.26,ne_ndot_6961.26,6961.26,STORED MATERIAL,SQ FT,SF,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6961.26
ne_ndot_catalog_6970.00,ne_ndot_6970.00,6970.00,FREIGHT,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6970.00
ne_ndot_catalog_6970.01,ne_ndot_6970.01,6970.01,FREIGHT,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6970.01
ne_ndot_catalog_6980.00,ne_ndot_6980.00,6980.00,STATE FURNISHED,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6980.00
ne_ndot_catalog_6990.00,ne_ndot_6990.00,6990.00,SALVAGE,POUND,LB,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6990.00
ne_ndot_catalog_6990.01,ne_ndot_6990.01,6990.01,MODIFY,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,170,stditeme06252010.pdf#page=170;item=6990.01
ne_ndot_catalog_6990.02,ne_ndot_6990.02,6990.02,SHIPPING COST,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,171,stditeme06252010.pdf#page=171;item=6990.02
ne_ndot_catalog_6990.03,ne_ndot_6990.03,6990.03,TEMPORARY,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,171,stditeme06252010.pdf#page=171;item=6990.03
ne_ndot_catalog_6990.05,ne_ndot_6990.05,6990.05,REVISE,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,171,stditeme06252010.pdf#page=171;item=6990.05
ne_ndot_catalog_6990.07,ne_ndot_6990.07,6990.07,REINSTALL,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,171,stditeme06252010.pdf#page=171;item=6990.07
ne_ndot_catalog_6990.11,ne_ndot_6990.11,6990.11,LOWER,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,171,stditeme06252010.pdf#page=171;item=6990.11
ne_ndot_catalog_6990.15,ne_ndot_6990.15,6990.15,UPPER FOOTING AND CORE WALL,EACH,EACH,07,,current,ne_ndot_english_standard_item_list_2010,171,stditeme06252010.pdf#page=171;item=6990.15
ne_ndot_catalog_6999.00,ne_ndot_6999.00,6999.00,STOCKPILED MATERIAL,LUMP SUM,LS,07,,current,ne_ndot_english_standard_item_list_2010,171,stditeme06252010.pdf#page=171;item=6999.00
